filename,label
1323.html,河北省$廊坊市$三河市$黄土庄镇$昌盛大街$21号$117.1025476$39.9923022
1324.html,湖南省$常德市$武陵区$穿紫河街道$三姑巷$99号$111.6870995$29.0388915
1325.html,广东省$广州市$从化区$街口街道$府前路$235号$113.58776$23.540351
1326.html,河北省$保定市$唐县$仁厚镇$中山北大街$5号$114.99715975$38.74873
1327.html,湖北省$襄阳市$谷城县$城关镇$城内街$82号$111.65029983$32.26535983
1328.html,河北省$廊坊市$三河市$燕郊镇$燕顺路$154号$116.780649$39.99024
1329.html,福建省$福州市$福清市$音西街道$桔围路$10号$119.3690517$25.72328439
1330.html,河北省$保定市$蠡县$蠡吾镇$育才东路$100号$115.58966251$38.4817516
1331.html,广西壮族自治区$来宾市$象州县$象州镇$温泉大道$74号$109.682692$23.96049233
1332.html,广东省$广州市$番禺区$东环街道$市新路$东34号$113.380088$22.96577033
1333.html,湖北省$襄阳市$樊城区$王寨街道$汉江北路$60号$112.12657294$32.05702982
1334.html,河南省$郑州市$金水区$祭城路街道$宏图街$16-30号$113.738758$34.752569
1335.html,广西壮族自治区$南宁市$西乡塘区$华强街道$华西路$13-7号$108.3060104$22.82141533
1336.html,河北省$保定市$竞秀区$建南街道$陵园路$188号$115.459187$38.85317862
1337.html,广东省$广州市$天河区$凤凰街道$柯木塱新欧中街$5号$113.38621916$23.19389533
1338.html,广东省$肇庆市$四会市$东城街道$沙田园二路$沙田园2路6106座$112.71022$23.34591375
1339.html,湖北省$襄阳市$襄城区$王府街道$长虹南路$10号$112.140037$32.0094
1340.html,湖北省$荆门市$钟祥市$郢中街道$安陆府中路$31号$112.584256$31.180977
1341.html,湖北省$襄阳市$樊城区$米公街道$人民路$100号$112.138983$32.041232
1342.html,福建省$厦门市$思明区$开元街道$禾祥西路$100号$118.0896265$24.4653725
1343.html,福建省$泉州市$晋江市$晋江市经济开发区$社马路$122号$118.554427$24.701317
1344.html,福建省$厦门市$湖里区$殿前街道$小东山社$111号$118.1292135$24.512691
1345.html,河北省$保定市$清苑区$清苑镇$清苑南路$53号$115.49330066$38.76574022
1346.html,福建省$泉州市$石狮市$灵秀镇$石灵路$274-280号$118.6164755$24.742082
1347.html,福建省$福州市$仓山区$建新镇$齐安路$122号$119.29277137$25.99994937
1348.html,广东省$广州市$番禺区$沙湾镇$沙坑大道$51号$113.345963$22.911728
1349.html,河南省$郑州市$二七区$长江路街道$建云街$2号楼$113.65060151$34.71600442
1350.html,河北省$廊坊市$安次区$北史家务乡$爱民西道$155号$116.6639759$39.52061009
1351.html,广东省$广州市$番禺区$南村镇$爱民路$11号$113.383504$22.985494
1352.html,河北省$保定市$阜平县$阜平镇$环城路$28号$114.204342$38.84077
1353.html,河南省$郑州市$金水区$如意湖街道$地坤街$2-10号$113.7154622$34.7842864
1354.html,广东省$广州市$白云区$太和镇$大源南路$40号$113.34967666$23.22795033
1355.html,福建省$泉州市$丰泽区$城东街道$霞兴路$159号$118.637771$24.912811
1356.html,安徽省$黄山市$屯溪区$奕棋镇$机场大道$19号$118.265318$29.724754
1357.html,湖南省$常德市$津市市$三洲驿街道$车胤大道$677号$111.874973$29.629283
1358.html,河北省$保定市$莲池区$东金庄乡$金繁路$5号$115.541118$38.871586
1359.html,福建省$厦门市$集美区$侨英街道$凤田路$55号$118.107876$24.588283
1360.html,广东省$广州市$白云区$太和镇$大源北路$自编33号$113.35252367$23.26960631
1361.html,河北省$保定市$涿州市$桃园街道$迎宾路$4号$115.9742156$39.4775192
1362.html,湖北省$武汉市$江岸区$新村街街道$二七北路$46号$114.316328$30.6302225
1363.html,湖北省$武汉市$洪山区$和平街道$仁和路$108号$114.387451$30.60854533
1364.html,河南省$开封市$顺河回族区$清平街道$清平南北街$41号$114.364566$34.7952428
1365.html,安徽省$合肥市$蜀山区$五里墩街道$淠河路$71号$117.24961233$31.85612783
1366.html,福建省$泉州市$南安市$水头镇$厦盛路$220号$118.42927166$24.70405633
1367.html,河北省$保定市$涿州市$桃园街道$城南西路$47号$115.968578$39.472785
1368.html,湖北省$荆门市$东宝区$泉口街道$长宁大道$83号$112.2099128$31.0471136
1369.html,湖北省$荆门市$东宝区$龙泉街道$海慧路$3号$112.2052312$31.0317676
1370.html,湖北省$武汉市$江汉区$北湖街街道$北湖西路$4附1号$114.2650255$30.6021575
1371.html,安徽省$合肥市$庐阳区$逍遥津街道$徽州大道$40号$117.28744914$31.86257157
1372.html,安徽省$合肥市$庐阳区$三孝口街道$蒙城路$82号$117.27754675$31.865822
1373.html,广东省$广州市$增城区$荔城街道$金竹一路$65号$113.808203$23.288188
1374.html,广东省$肇庆市$端州区$端州区城东街道$端州三路$17号$112.4896484$23.0590272
1375.html,湖南省$张家界市$永定区$永定街道$古庸路$31号$110.484375$29.127809
1376.html,福建省$泉州市$丰泽区$北峰街道$丰盈路$4号$118.57185022$24.93673155
1377.html,湖北省$武汉市$江岸区$后湖街街道$后湖大道$198号$114.308667$30.6527245
1378.html,福建省$福州市$仓山区$对湖街道$上三路$15号$119.30766638$26.03991069
1379.html,湖北省$襄阳市$樊城区$汉江街道$织工街$29号$112.1304798$32.0432634
1380.html,福建省$福州市$鼓楼区$华大街道$思儿亭路$29号$119.30778933$26.11076466
1381.html,湖南省$常德市$津市市$襄阳街街道$孟姜女大道$737号$111.8756965$29.6127305
1382.html,湖北省$荆门市$钟祥市$旧口镇$216省道$35号$112.6772685$30.858031
1383.html,湖南省$常德市$武陵区$穿紫河街道$朗州路$545号$111.698935$29.040313
1384.html,安徽省$合肥市$包河区$望湖街道$合巢路$65号$117.29309$31.824342
1385.html,广东省$肇庆市$高要区$南岸街道$世纪大道$5号$112.4680305$23.02551125
1386.html,安徽省$合肥市$巢湖市$黄麓镇$新街$中央花园商铺)$117.580636$31.626617
1387.html,湖南省$常德市$汉寿县$龙阳镇$沧浪东路$153号$111.971197$28.90769
1388.html,黑龙江省$鸡西市$密山市$中心街道$盛荣路$75号$131.87595442$45.54683314
1389.html,广东省$肇庆市$四会市$东城街道$商业大道$10号$112.711182$23.34953
1390.html,广东省$广州市$花都区$狮岭镇$田心路$二层、三层、四层厂房$113.168203$23.452303
1391.html,甘肃省$庆阳市$西峰区$南街街道$南大街$309号$107.64167983$35.725642
1392.html,河南省$郑州市$金水区$文化路街道$经三路$北56-8号$113.692232$34.791621
1393.html,广东省$广州市$海珠区$南华西街道$南华西路$74号$113.254567$23.104387
1394.html,福建省$福州市$鼓楼区$华大街道$融侨路$31号$119.307555$26.1117685
1395.html,福建省$泉州市$晋江市$安海镇$益安路$85号$118.47494066$24.716896
1396.html,广东省$广州市$白云区$太和镇$大源中路$95号$113.3508685$23.24843475
1397.html,湖南省$常德市$安乡县$安全乡$多福路$41号$112.19688875$29.543604
1398.html,湖南省$常德市$武陵区$穿紫河街道$常德大道$3275号$111.68864985$29.06894242
1399.html,福建省$福州市$长乐区$航城街道$西洋南路$238号$119.51311375$25.95153125
1400.html,广西壮族自治区$来宾市$兴宾区$城北街道$北海南路$63号$109.22323$23.736904
1401.html,湖北省$襄阳市$襄城区$王府街道$内环路$19号$112.14827975$32.0139835
1402.html,广东省$广州市$南沙区$榄核镇$镇南路$12号$113.339816$22.8380355
1403.html,福建省$泉州市$晋江市$安海镇$上安东环北路$45号$118.51427$24.707149
1404.html,福建省$泉州市$泉港区$山腰街道$驿峰中路$808号$118.91258433$25.13610566
1405.html,河南省$郑州市$中原区$林山寨街道$颍河路$152号$113.61881666$34.73951
1406.html,福建省$厦门市$湖里区$江头街道$江头南路$16号之2$118.13091$24.49407
1407.html,广东省$广州市$白云区$松洲街道$西槎路$288号$113.22735$23.164186
1408.html,湖北省$武汉市$洪山区$卓刀泉街道$卓刀泉南路$28-30号$114.368763$30.5172135
1409.html,广西壮族自治区$南宁市$西乡塘区$华强街道$龙胜街$14号$108.312462$22.816749
1410.html,河北省$保定市$莲池区$东金庄乡$东二环$1679号$115.539291$38.87894
1411.html,广东省$广州市$白云区$人和镇$鹤龙六路$478号$113.298365$23.332016
1412.html,广西壮族自治区$南宁市$良庆区$大沙田街道$三叠石路$71号$108.3261945$22.7640365
1413.html,安徽省$黄山市$屯溪区$昱中街道$仙人洞北路$1号$118.32248475$29.71550275
1414.html,河南省$郑州市$金水区$凤凰台街道$英协路$146号$113.718609$34.750477
1415.html,安徽省$黄山市$屯溪区$昱中街道$滨江中路$24-15号$118.329631$29.705648
1416.html,河北省$廊坊市$文安县$文安镇$兴文道$246号$116.46529083$38.866291
1417.html,广东省$广州市$白云区$人和镇$鹤龙六路$191号$113.2951688$23.335448
1418.html,湖北省$武汉市$江岸区$大智街街道$瑞祥路$33号$114.292569$30.5885525
1419.html,河北省$保定市$莲池区$红星街道$长城南大街$347号$115.5076335$38.856378
1420.html,广东省$广州市$花都区$新华街道$滨湖路$114号$113.221824$23.372969
1421.html,湖北省$襄阳市$老河口市$酂阳街道$航空路$160号$111.687138$32.38204
1422.html,河北省$保定市$易县$易州镇$靖远北大街$2号$115.487046$39.350363
1423.html,河南省$郑州市$金水区$经八路街道$黄河路$13号$113.68085241$34.774989
1424.html,广西壮族自治区$南宁市$横县$横州镇$海棠路$180号$109.2592665$22.6836525
1425.html,广东省$广州市$荔湾区$东漖街道$花地大道中$199号$113.228747$23.076881
1426.html,广西壮族自治区$来宾市$兴宾区$城东街道$中南路$238号$109.236314$23.7327645
1427.html,广东省$广州市$荔湾区$昌华街道$黄沙大道$299号$113.232412$23.121888
1428.html,黑龙江省$大庆市$让胡路区$西宾街道$新潮街$70号$124.8976745$46.603629
1429.html,广东省$广州市$番禺区$大石街道$华贵大道$b号$113.310471$23.023231
1430.html,广东省$广州市$荔湾区$华林街道$杨巷路$69号$113.249768$23.113888
1431.html,广西壮族自治区$百色市$田阳县$田州镇$常安路$60号$106.911519$23.73288
1432.html,黑龙江省$大庆市$龙凤区$龙凤街道$凤四路$26号$125.108963$46.534436
1433.html,福建省$福州市$台江区$洋中街道$八一七中路$770-772号$119.30565933$26.058313
1434.html,福建省$福州市$马尾区$罗星街道$君竹路$130-3号$119.45739825$25.99275575
1435.html,河北省$廊坊市$大厂回族自治县$大厂镇$华安北路$304号$116.974279$39.895629
1436.html,河北省$保定市$阜平县$阜平镇$东寺大街$15号$114.199454$38.846246
1437.html,安徽省$合肥市$包河区$望湖街道$水阳江路$59号$117.293458$31.824185
1438.html,河北省$保定市$涿州市$林家屯乡$大兴路$61号$115.936107$39.399635
1439.html,福建省$厦门市$湖里区$殿前街道$嘉禾路$1064号$118.11882075$24.532751
1440.html,广东省$广州市$白云区$同和街道$广州大道北$1122号44栋$113.32842$23.19853
1441.html,广东省$广州市$越秀区$六榕街道$流花路$21号$113.244285$23.137206
1442.html,福建省$泉州市$石狮市$湖滨街道$瑞昌街$36号$118.632777$24.733157
1443.html,广西壮族自治区$来宾市$兴宾区$良江镇$中心路$149号$109.1852924$23.6431264
1444.html,湖南省$常德市$武陵区$丹阳街道$北堤巷$45号$111.70042$29.034311
1445.html,广东省$广州市$天河区$前进街道$中山大道中$516号105$113.412153$23.118972
1446.html,湖北省$武汉市$武昌区$南湖街街道$长虹桥$228号$114.309997$30.509993
1447.html,广东省$广州市$白云区$棠景街道$德康路$61-69号$113.241286$23.18040333
1448.html,河北省$保定市$安国市$祁州镇$药王庙大街$134号$115.320466$38.410274
1449.html,黑龙江省$鸡西市$鸡冠区$南山街道$和平南大街$57号$130.9637855$45.2863825
1450.html,安徽省$合肥市$巢湖市$亚父街道$东风路$165号$117.870966$31.594119
1451.html,福建省$厦门市$思明区$滨海街道$曾厝垵北二路$137号$118.11679033$24.43573566
1452.html,福建省$福州市$马尾区$马尾镇$仙芝路$9号$119.435582$26.01040646
1453.html,广东省$广州市$白云区$金沙街道$风和街$28号$113.21088266$23.157004
1454.html,湖北省$武汉市$江汉区$前进街街道$前进二路$上城国际大厦附近$114.284522$30.578145
1455.html,广东省$广州市$越秀区$华乐街道$青龙坊$84号$113.2889055$23.133946
1456.html,安徽省$阜阳市$颍上县$慎城镇$顺河北路$218号$116.26726125$32.64256625
1457.html,安徽省$黄山市$屯溪区$昱东街道$长干东路$203号$118.33836875$29.71357941
1458.html,安徽省$黄山市$歙县$徽城镇$新安路$116-15号$118.41451333$29.869072
1459.html,广东省$广州市$番禺区$大石街道$石南二路$石南2路10号$113.292942$23.00756416
1460.html,湖北省$武汉市$江夏区$纸坊街道$武昌大道$639号$114.303117$30.342617
1461.html,河北省$保定市$定州市$西城区街道$军工路$46号$114.951357$38.541172
1462.html,福建省$福州市$闽侯县$甘蔗街道$校园路$89号$119.142401$26.1483635
1463.html,湖北省$武汉市$东西湖区$吴家山街道$祁家山路$29号$114.14562$30.625215
1464.html,河北省$保定市$莲池区$永华街道$兴华路$223号$115.494012$38.85583966
1465.html,广东省$广州市$白云区$景泰街道$景泰商业步行街$27号$113.2680478$23.1611706
1466.html,广东省$广州市$番禺区$钟村街道$白山路$37号$113.319455$22.966355
1467.html,广东省$广州市$天河区$天河南街道$天河北路$6-8号$113.31576366$23.14055919
1468.html,安徽省$合肥市$庐阳区$三孝口街道$安庆路$141号$117.28043933$31.86313333
1469.html,湖北省$武汉市$江夏区$纸坊街道$长乐路$2附1-3$114.3086935$30.3461075
1470.html,广西壮族自治区$南宁市$西乡塘区$心圩街道$高新二路$27-12号$108.267034$22.8652235
1471.html,福建省$厦门市$思明区$鹭江街道$洪本部街$48号$118.074381$24.457991
1472.html,黑龙江省$鸡西市$鸡冠区$西鸡西街道$腾飞二段$72号$130.92295975$45.3116525
1473.html,黑龙江省$大庆市$萨尔图区$东风街道$纬十二路$42号$125.127136$46.612125
1474.html,河北省$保定市$莲池区$和平里街道$七一中路$251号$115.502697$38.880098
1475.html,广东省$广州市$越秀区$登峰街道$广园东路$100号$113.30110675$23.15419575
1476.html,福建省$厦门市$同安区$西柯镇$阳翟路$420号$118.15832633$24.68514444
1477.html,广东省$广州市$白云区$新市街道$花园中街$62号$113.271959$23.192465
1478.html,湖北省$武汉市$东西湖区$吴家山街道$四明路$70号$114.1420105$30.6212315
1479.html,河北省$保定市$高碑店市$白沟镇$津保路$116号$116.02701966$39.107702
1480.html,广东省$肇庆市$怀集县$怀城镇$工业大道$354号$112.192763$23.9145095
1481.html,广东省$广州市$番禺区$小谷围街道$北亭村大街$136号$113.37385416$23.04652683
1482.html,黑龙江省$大庆市$龙凤区$开发区黎明街道$新发街$28号$125.175828$46.5989565
1483.html,广东省$广州市$增城区$永宁街道$东门商业街$624号$113.5905965$23.136767
1484.html,河北省$廊坊市$霸州市$胜芳镇$胜大路$469号$116.72512804$39.07827963
1485.html,安徽省$合肥市$蜀山区$高新技术产业开发区$天柱路$60号$117.200287$31.8480604
1486.html,河北省$保定市$定兴县$定兴镇$通兴东路$6号$115.801606$39.26359033
1487.html,广东省$广州市$花都区$新华街道$建设路$2-75号$113.2122965$23.37027
1488.html,广东省$广州市$白云区$三元里街道$抗英大街$81号$113.2615045$23.158868
1489.html,河北省$廊坊市$固安县$牛驼镇$106国道$86号$116.34116233$39.263923
1490.html,海南省$海口市$龙华区$滨海街道$泰华路$12号$110.3224945$20.04564975
1491.html,广西壮族自治区$南宁市$宾阳县$宾州镇$广源路$277号$108.8261435$23.2141765
1492.html,河北省$保定市$莲池区$杨庄乡$天威东路$1025号$115.53744$38.84869
1493.html,福建省$福州市$鼓楼区$五凤街道$白龙路$6号$119.2767847$26.10195029
1494.html,广东省$东莞市$$常平镇$荣华街$30号$114.043556$22.982442
1495.html,福建省$泉州市$丰泽区$丰泽街道$霞淮街$344号$118.605816$24.891252
1496.html,河北省$廊坊市$三河市$泃阳镇$新村路$39号$117.080944$39.98918266
1497.html,广东省$广州市$从化区$江埔街道$大江路$18-2号楼$113.60566733$23.54431833
1498.html,湖南省$常德市$鼎城区$武陵镇$阳明路$194号$111.6812815$29.0170325
1499.html,福建省$泉州市$石狮市$湖滨街道$琼林北路$106号$118.641594$24.73162
1500.html,福建省$泉州市$丰泽区$泉秀街道$灯福街$103号$118.59375$24.890787
1501.html,广东省$广州市$白云区$三元里街道$石榴桥路$15号$113.2631838$23.16479353
1502.html,广东省$肇庆市$德庆县$德城街道$文武南路$68号$111.79234$23.139362
1503.html,广东省$肇庆市$端州区$端州区城东街道$信安路$62号$112.490501$23.0624665
1504.html,河南省$郑州市$登封市$嵩阳街道$崇高路$309号$113.0266885$34.464112
1505.html,河北省$保定市$涞水县$涞水镇$向阳路$77号$115.730549$39.390699
1506.html,海南省$海口市$琼山区$凤翔街道$振兴路$28号$110.34989166$19.99016833
1507.html,河北省$保定市$高碑店市$新城镇$兴达街$1号$116.011569$39.263057
1508.html,河北省$保定市$莲池区$红星街道$红旗大街$104号$115.51468166$38.85399966
1509.html,福建省$福州市$鼓楼区$鼓西街道$双抛桥二里$30号$119.29511133$26.08662433
1510.html,广东省$广州市$番禺区$桥南街道$德信路$3号$113.376766$22.924051
1511.html,广西壮族自治区$南宁市$江南区$福建园街道$淡村路$1号$108.310349$22.800235
1512.html,福建省$福州市$鼓楼区$洪山镇$福屿路$152号$119.282197$26.07734125
1513.html,海南省$海口市$龙华区$城西镇$金花路$22号$110.321587$19.992746
1514.html,福建省$泉州市$晋江市$青阳街道$东升路$34号$118.5822025$24.7936865
1515.html,河北省$保定市$涿州市$豆庄乡$兴豆路$147号$116.0645325$39.433651
1516.html,广东省$肇庆市$德庆县$德城街道$文武南苑$97号楼$111.79007$23.138966
1517.html,广东省$广州市$增城区$新塘镇$解放南路$114号$113.616211$23.110233
1518.html,河北省$保定市$莲池区$和平里街道$法院东街$326号$115.4939395$38.864802
1519.html,广东省$广州市$海珠区$南洲街道$西滘头洲围大街$19号$113.3023835$23.06571562
1520.html,湖北省$襄阳市$谷城县$庙滩镇$夕照街$227号$111.7500408$32.1369652
1521.html,广西壮族自治区$南宁市$马山县$白山镇$中学路东一巷$23号$108.182486$23.7136565
1522.html,湖北省$武汉市$硚口区$韩家墩街道$古田五路$6号$114.219827$30.590125
1523.html,广东省$广州市$番禺区$石壁街道$韦涌人民路$53号$113.261241$22.973942
1524.html,广西壮族自治区$百色市$隆林各族自治县$新州镇$迎宾路$196号$105.355315$24.7753496
1525.html,湖北省$荆门市$沙洋县$后港镇$东升街$18号$112.388773$30.5175
1526.html,湖南省$常德市$武陵区$府坪街道$人民路$1288号$111.7017665$29.0254475
1527.html,广西壮族自治区$百色市$右江区$百城街道$百胜街$2-3号$106.6217175$23.9079605
1528.html,海南省$海口市$秀英区$秀英街道$美俗路$近美华路$110.286378$20.001373
1529.html,广西壮族自治区$南宁市$西乡塘区$新阳街道$雅际路$14号$108.301676$22.809105
1530.html,河北省$廊坊市$三河市$燕郊镇$迎宾路$586号$116.813627$39.956429
1531.html,福建省$福州市$台江区$后洲街道$下杭路$6号$119.30766588$26.05492911
1532.html,福建省$福州市$晋安区$鼓山镇$前屿东路$211号$119.362233$26.064985
1533.html,广东省$广州市$海珠区$南洲街道$南洲路$40号$113.29803085$23.06391457
1534.html,湖北省$武汉市$硚口区$古田街道$解放大道$8号$114.18795233$30.600556
1535.html,湖北省$武汉市$东西湖区$将军路街道$将军路$163号$114.25977066$30.65165766
1536.html,湖北省$武汉市$黄陂区$前川街道$前川大道$21号$114.38433$30.87042033
1537.html,河北省$保定市$定兴县$天宫寺镇$津兴西路$60号$115.893436$39.236937
1538.html,河北省$保定市$涞源县$涞源镇$广昌大街$127号$114.6898634$39.355106
1539.html,河北省$保定市$莲池区$南关街道$农大西巷$184号$115.477585$38.85051
1540.html,河北省$保定市$莲池区$百楼乡$祥光街$13号$115.57647371$38.91700357
1541.html,河南省$郑州市$金水区$祭城路街道$心怡路$150-9号$113.77205$34.765069
1542.html,广东省$广州市$天河区$兴华街道$沙太南路$141号$113.331341$23.172039
1543.html,安徽省$合肥市$蜀山区$笔架山街道$怀宁路$108号$117.220868$31.805234
1544.html,湖北省$武汉市$黄陂区$前川街道$百锦街$44号$114.379385$30.875966
1545.html,安徽省$阜阳市$界首市$东城街道$东顺河街$62号$115.36367$33.252697
1546.html,河南省$郑州市$中原区$秦岭路街道$六厂前街$64号楼$113.605144$34.762005
1547.html,甘肃省$酒泉市$玉门市$新市区街道$通安路$130号$97.0373094$40.2831848
1548.html,广东省$广州市$番禺区$桥南街道$德信路$75号$113.376043$22.922789
1549.html,广东省$广州市$从化区$温泉镇$碧泉路$33号$113.656301$23.645572
1550.html,广东省$广州市$天河区$五山街道$汇景南路$259号$113.36948$23.14768
1551.html,广东省$广州市$白云区$永平街道$横岗南街$84号$113.3162365$23.2578405
1552.html,湖北省$武汉市$硚口区$韩家墩街道$古田四路$28附8号$114.213857$30.590893
1553.html,河北省$廊坊市$广阳区$南尖塔镇$西昌路$308号$116.6684218$39.5488836
1554.html,黑龙江省$大庆市$让胡路区$西宾街道$大港路$229号$124.86018$46.62234866
1555.html,福建省$厦门市$思明区$嘉莲街道$龙山西路$20号$118.13716166$24.48906266
1556.html,安徽省$阜阳市$颍泉区$中市街道$北京西路$101号$115.808508$32.9250785
1557.html,河北省$廊坊市$广阳区$爱民东道街道$曙光道$7号$116.695184$39.5277064
1558.html,黑龙江省$大庆市$龙凤区$东光街道$凤阳路$343号$125.0861644$46.5460384
1559.html,福建省$福州市$仓山区$金山街道$卢滨路$86号$119.261434$26.043254
1560.html,湖北省$武汉市$汉阳区$鹦鹉街街道$拦江路$211附2号$114.2671$30.542819
1561.html,河南省$郑州市$登封市$嵩阳街道$少林大道$333号$113.023841$34.455346
1562.html,广东省$广州市$花都区$新华街道$丽雅直街$4号$113.209658$23.3811644
1563.html,湖北省$武汉市$洪山区$关东街道$大学园路$175号$114.397732$30.453049
1564.html,安徽省$阜阳市$颍州区$清河街道$清河东路$620号$115.810685$32.88549775
1565.html,黑龙江省$大庆市$肇州县$肇州镇$之平街$99号$125.27598766$45.70572566
1566.html,广东省$肇庆市$广宁县$南街镇$南东二路$104号$112.428314$23.626883
1567.html,广东省$广州市$花都区$新华街道$镜湖大道北$17号$113.254435$23.357056
1568.html,广西壮族自治区$南宁市$西乡塘区$新阳街道$新阳路$100-6号$108.300607$22.816831
1569.html,安徽省$黄山市$黄山区$甘棠镇$秧溪路$32号$118.11992637$30.28957375
1570.html,福建省$福州市$闽侯县$尚干镇$祥谦路$63号$119.38277525$25.92405675
1571.html,河北省$保定市$唐县$白合镇$望川路$34号$114.838126$38.84406
1572.html,河南省$郑州市$二七区$大学路街道$大学北路$27号$113.64441861$34.74414027
1573.html,河北省$保定市$莲池区$东关街道$东风东路$200号$115.513475$38.865345
1574.html,广东省$广州市$黄埔区$联和街道$开创大道$3290号$113.45087$23.182455
1575.html,河北省$保定市$高碑店市$东盛街道$世纪东路$69号$115.90781378$39.31250078
1576.html,福建省$厦门市$思明区$莲前街道$望海路$65号楼之2$118.18770436$24.488796
1577.html,广西壮族自治区$南宁市$西乡塘区$安吉街道$安吉大道$9之2-3号$108.30254566$22.85549333
1578.html,湖南省$常德市$武陵区$德山镇$常德大道$859号$111.715051$28.94944
1579.html,福建省$厦门市$海沧区$东孚镇$凤美四路$15号$117.9633112$24.57785
1580.html,广东省$广州市$荔湾区$石围塘街道$山村路$19-之10号$113.229672$23.103637
1581.html,福建省$泉州市$晋江市$梅岭街道$梅岭路$371号$118.56297225$24.81881575
1582.html,广西壮族自治区$来宾市$兴宾区$河西街道$大桥路$712号$109.216779$23.716131
1583.html,河北省$廊坊市$广阳区$北旺乡$通达路$12号$116.79259342$39.51803545
1584.html,福建省$福州市$福清市$龙江街道$双旌路$23号$119.378391$25.713264
1585.html,安徽省$合肥市$庐江县$庐城镇$文明中路$46号$117.296671$31.24368
1586.html,福建省$泉州市$鲤城区$海滨街道$新门街$南18幢$118.576562$24.910665
1587.html,河南省$郑州市$金水区$南阳新村街道$丰乐路$29-10号$113.6510875$34.7796315
1588.html,福建省$泉州市$德化县$龙浔镇$浔东南路$327号$118.25670066$25.48510266
1589.html,福建省$福州市$仓山区$仓前街道$南台路$21号$119.32280625$26.03762175
1590.html,黑龙江省$大庆市$让胡路区$西宾街道$西潭路$4号$124.8623905$46.6144335
1591.html,广东省$广州市$海珠区$南石头街道$南箕路$336号之8$113.27224$23.0669405
1592.html,广东省$广州市$荔湾区$金花街道$西华路$156号$113.2464085$23.132247
1593.html,广西壮族自治区$南宁市$江南区$福建园街道$亭洪路南二里$15号$108.31602666$22.78745866
1594.html,广东省$广州市$白云区$江高镇$何布二街$9号$113.21951287$23.282467
1595.html,广东省$广州市$增城区$新塘镇$广深大道西$426号$113.55214683$23.11258616
1596.html,广东省$广州市$花都区$新华街道$云山大道$11-5号$113.2069$23.3812
1597.html,广西壮族自治区$南宁市$西乡塘区$新阳街道$中尧路$17-17号$108.288672$22.814133
1598.html,福建省$泉州市$晋江市$永和镇$锦石街$48号$118.56703$24.692213
1599.html,湖北省$武汉市$蔡甸区$蔡甸街道$汉阳大街$155号$114.0416883$30.5757754
1600.html,河南省$郑州市$中原区$石佛镇$宏兴街$68号$113.576967$34.790781
1601.html,河南省$郑州市$二七区$京广路街道$春晖路$3-23号$113.6609405$34.71235925
1602.html,广东省$广州市$黄埔区$南岗街道$黄埔东路$3668号$113.53981412$23.09221162
1603.html,广西壮族自治区$南宁市$西乡塘区$西乡塘街道$机电二街$8号$108.29662266$22.82879166
1604.html,湖北省$襄阳市$南漳县$城关镇$苗圃路$220号$111.844278$31.786386
1605.html,海南省$海口市$龙华区$城西镇$苍峄路$8号D座$110.32436$19.981391
1606.html,河南省$开封市$龙亭区$北郊乡$仁和路$254号$114.38163$34.813943
1607.html,广东省$广州市$荔湾区$金花街道$陈家祠道$48号$113.24411645$23.12719172
1608.html,广东省$广州市$番禺区$洛浦街道$吉祥道$88号$113.30191433$23.04167766
1609.html,广东省$广州市$番禺区$沙湾镇$接源路$31号$113.340787$22.9280245
1610.html,广西壮族自治区$百色市$靖西市$新靖镇$凤凰路$761号$106.41207$23.132585
1611.html,广东省$广州市$花都区$狮岭镇$旗岭大街$178号$113.22707075$23.469063
1612.html,福建省$厦门市$同安区$祥平街道$城南路$140号$118.1477435$24.7181475
1613.html,湖北省$武汉市$江夏区$纸坊街道$谭鑫培路$7号$114.33040187$30.36681862
1614.html,湖北省$襄阳市$宜城市$鄢城街道$利民巷$32号$112.261601$31.707073
1615.html,广东省$广州市$番禺区$大龙街道$市新公路$22-之8-9号$113.390308$22.9797292
1616.html,湖北省$武汉市$新洲区$邾城街道$向阳街$2号$114.81302066$30.83593033
1617.html,安徽省$合肥市$巢湖市$柘皋镇$东湾街$465号$117.76106937$31.78180959
1618.html,福建省$福州市$仓山区$对湖街道$康山里$8号$119.310975$26.0401095
1619.html,福建省$泉州市$南安市$溪美街道$新华街$280号$118.3841412$24.9547592
1620.html,福建省$福州市$仓山区$仓前街道$麦园路$10号$119.316294$26.04400166
1621.html,河北省$保定市$高碑店市$白沟镇$北环路$130号$116.04044516$39.1218815
1622.html,河南省$郑州市$登封市$嵩阳街道$滨河路$72号$113.046107$34.4568225
1623.html,福建省$泉州市$惠安县$崇武镇$台湾街$344号$118.93837$24.8820695
1624.html,福建省$厦门市$集美区$杏林街道$杏林东路$43号$118.05118$24.56316833
1625.html,海南省$海口市$美兰区$海甸街道$海甸六东路$都市海岸6栋B202$110.34431$20.06879
1626.html,广西壮族自治区$南宁市$西乡塘区$西乡塘街道$沈阳路$46之1-2号$108.298834$22.832122
1627.html,广东省$广州市$天河区$棠下街道$枫叶路$56号$113.36718266$23.13586166
1628.html,广东省$广州市$番禺区$石楼镇$浮莲路$1号之2$113.4958165$22.96422262
1629.html,福建省$厦门市$同安区$西柯镇$西柯街$502号$118.16195375$24.67612775
1630.html,广东省$广州市$番禺区$大石街道$工业三路$8号$113.32759096$23.00933244
