filename,label
2516.html,河北省$保定市$蠡县$蠡吾镇$永盛北大街$296号$115.597536$38.50673
2517.html,河北省$保定市$清苑区$清苑镇$新华中街$246号$115.4897945$38.773106
2518.html,湖北省$武汉市$黄陂区$前川街道$前川大道$140附1号$114.3806045$30.86947
2519.html,广东省$广州市$海珠区$南洲街道$振兴大街$27号A3$113.31402575$23.054552
2520.html,海南省$海口市$龙华区$城西镇$苍峄路$22号$110.32616433$19.98463455
2521.html,甘肃省$酒泉市$肃州区$玉门油田生活基地街道$飞天路$19号$98.4848678$39.72346011
2522.html,河北省$保定市$高阳县$高阳镇$正阳路$92号$115.77056$38.700605
2523.html,广东省$广州市$番禺区$大石街道$石南路$75号$113.3008405$23.008249
2524.html,福建省$泉州市$南安市$丰州镇$南门街$5号$118.5414$24.953458
2525.html,河北省$廊坊市$三河市$泃阳西大街街道$新村路$167号$117.08025933$39.99352466
2526.html,广东省$广州市$白云区$京溪街道$白灰场南路$55号$113.32442$23.185714
2527.html,广东省$广州市$越秀区$洪桥街道$东风中路$318号$113.268454$23.13086614
2528.html,湖北省$武汉市$青山区$红钢城街道$沿港路$7-6号$114.40365037$30.63706475
2529.html,安徽省$合肥市$肥西县$官亭镇$官山路$99号$116.8666776$31.797134
2530.html,河北省$保定市$涞源县$涞源镇$广平大街$24号$114.705017$39.3594595
2531.html,河北省$保定市$莲池区$西关街道$恒祥北大街$110号$115.4950496$38.8712682
2532.html,广东省$东莞市$$塘厦镇$黄河路$36号$114.110758$22.773815
2533.html,河南省$郑州市$管城回族区$二里岗街道$货站街$142-1号$113.697733$34.737292
2534.html,福建省$厦门市$思明区$莲前街道$西林东路$99号$118.145647$24.474883
2535.html,福建省$福州市$晋安区$鼓山镇$连江中路$189号$119.3372822$26.0670022
2536.html,广西壮族自治区$南宁市$良庆区$大沙田街道$银海大道$620号$108.32651612$22.737142
2537.html,湖北省$荆门市$沙洋县$沙洋镇$汉津大道$47-7号$112.579446$30.695324
2538.html,安徽省$合肥市$蜀山区$三里庵街道$西园路$12号$117.25465533$31.852137
2539.html,福建省$厦门市$集美区$杏林街道$高浦北路$61号$118.05334833$24.56041166
2540.html,河北省$保定市$莲池区$西关街道$薛西路$28号$115.493652$38.872169
2541.html,广东省$广州市$天河区$林和街道$华阳街$77号$113.32948766$23.1368665
2542.html,河南省$郑州市$中原区$航海西路街道$前进路$81-41号$113.6105644$34.7368422
2543.html,湖南省$常德市$安乡县$深柳镇$洞庭大道$197号$112.1743525$29.409779
2544.html,福建省$福州市$永泰县$樟城镇$东街路$7号$118.936685$25.862912
2545.html,广东省$广州市$黄埔区$南岗街道$开发大道$671号$113.523583$23.079851
2546.html,广西壮族自治区$南宁市$西乡塘区$安宁街道$安武大道$9号$108.31941179$22.87630723
2547.html,广东省$广州市$白云区$嘉禾街道$黄边三横路二街$2号$113.284516$23.220796
2548.html,湖北省$荆门市$掇刀区$白庙街道$月亮湖路$80-1号$112.237848$31.04424766
2549.html,湖北省$武汉市$武昌区$黄鹤楼街街道$商家巷$80号$114.300855$30.537803
2550.html,广东省$广州市$越秀区$六榕街道$象岗山$5号1$113.25989814$23.13667714
2551.html,广东省$肇庆市$怀集县$怀城镇$工业大道$470号$112.199979$23.916963
2552.html,黑龙江省$大庆市$让胡路区$龙岗街道$求实路$34号$124.87241$46.62716
2553.html,福建省$福州市$晋安区$王庄街道$讲堂路$6号$119.324786$26.0759
2554.html,广东省$广州市$南沙区$大岗镇$兴业路庙前街$79号$113.408104$22.802584
2555.html,安徽省$合肥市$包河区$常青街道$桐城南路$118号$117.27769764$31.8213814
2556.html,广东省$广州市$番禺区$大石街道$大涌路$216号$113.32424617$23.02386211
2557.html,河南省$开封市$龙亭区$北郊乡$金耀路$55号$114.33316941$34.81199958
2558.html,河南省$开封市$鼓楼区$新华街道$前新华街$150号院$114.35313666$34.78687166
2559.html,安徽省$合肥市$巢湖市$半汤街道$花园路$4号$117.913507$31.649655
2560.html,湖南省$常德市$澧县$澧阳镇$解放路$38号$111.7585885$29.63176875
2561.html,广东省$广州市$天河区$黄村街道$荔苑路$7号6室$113.40997$23.126466
2562.html,福建省$泉州市$丰泽区$东海街道$院后路$60号$118.6200585$24.891913
2563.html,福建省$泉州市$晋江市$梅岭街道$松华路$121号$118.58067988$24.82454761
2564.html,广东省$广州市$白云区$三元里街道$白云大道南$259号$113.26526033$23.158965
2565.html,广东省$广州市$越秀区$建设街道$环市东路$342号$113.2832408$23.137237
2566.html,黑龙江省$鸡西市$鸡冠区$西山街道$文化路$15号$130.9715975$45.302444
2567.html,广西壮族自治区$南宁市$西乡塘区$北湖街道$衡阳东路$32号$108.32773416$22.8420815
2568.html,河北省$保定市$莲池区$南关街道$建国路$292号$115.4649305$38.8452555
2569.html,广西壮族自治区$南宁市$隆安县$城厢镇$民安街$27号$107.69155$23.17483
2570.html,黑龙江省$大庆市$龙凤区$开发区黎明街道$学伟大街$88号$125.1405905$46.624755
2571.html,湖北省$武汉市$武昌区$中华路街街道$中山路$130号$114.304426$30.555149
2572.html,河南省$郑州市$二七区$淮河路街道$航海中路$84-5号$113.643445$34.72132075
2573.html,河北省$保定市$涞源县$涞源镇$百泉路$175号$114.7077225$39.34759725
2574.html,河北省$保定市$竞秀区$韩村北路街道$阳光北大街$870号$115.4809168$38.8896648
2575.html,河北省$保定市$蠡县$蠡吾镇$公园东路$52号$115.59479666$38.50739466
2576.html,福建省$厦门市$思明区$开元街道$禾祥西路$40号$118.08636133$24.46417266
2577.html,广东省$广州市$天河区$石牌街道$天河北路$540号$113.336652$23.138891
2578.html,黑龙江省$伊春市$五营区$五营街道$中心大街$15号$129.248263$48.108039
2579.html,广东省$广州市$番禺区$桥南街道$南堤西路$17-102号$113.366139$22.931387
2580.html,广西壮族自治区$南宁市$马山县$白山镇$银峰大道$516号$108.155202$23.708564
2581.html,河北省$保定市$博野县$博野镇$博兴西路$63号$115.455621$38.457881
2582.html,福建省$厦门市$集美区$集美街道$塘埔路$89-4号$118.102295$24.572478
2583.html,河南省$郑州市$管城回族区$经济开发区明湖街道$经北二路$133号$113.763322$34.7265105
2584.html,福建省$福州市$台江区$苍霞街道$白马南路$26号$119.301413$26.04879
2585.html,河南省$郑州市$中牟县$东风路街道$官渡西路$43号$114.02045167$34.72018852
2586.html,湖北省$武汉市$硚口区$易家街道$舵落口新街$76号$114.17023$30.606157
2587.html,黑龙江省$鸡西市$虎林市$虎林镇$爱民东街$19号$132.980264$45.770816
2588.html,河南省$郑州市$中原区$中原西路街道$中原金街$8号楼$113.60124953$34.74577566
2589.html,广东省$广州市$白云区$太和镇$科盛路$19号$113.335078$23.304124
2590.html,湖北省$襄阳市$枣阳市$南城街道$光武大道$7号$112.765515$32.10134081
2591.html,广东省$广州市$花都区$狮岭镇$狮岭大道西$22号$113.16964133$23.456255
2592.html,河南省$郑州市$金水区$祭城路街道$兴荣街$兴荣街交叉口向东50米路北伞花苑3号楼1单元1301$113.72834$34.75941
2593.html,广东省$广州市$白云区$太和镇$太营路$43号$113.353269$23.294583
2594.html,广西壮族自治区$南宁市$西乡塘区$心圩街道$高新大道$263号$108.256629$22.865097
2595.html,安徽省$合肥市$包河区$淝河镇$当涂路$150号$117.31687976$31.82849723
2596.html,湖北省$武汉市$汉南区$纱帽街道$纱帽正街$48-3号$114.086621$30.308256
2597.html,湖北省$武汉市$青山区$钢花村街道$辽阳街$2号$114.38580366$30.62405366
2598.html,湖北省$武汉市$新洲区$邾城街道$兴教路$27号$114.807517$30.842409
2599.html,福建省$福州市$仓山区$对湖街道$学生街$72-13号$119.3141075$26.035414
2600.html,广东省$广州市$白云区$棠景街道$心谊路$14号$113.256775$23.1689675
2601.html,广东省$广州市$荔湾区$海龙街道$白兰路$122号$113.21074425$23.06828525
2602.html,福建省$泉州市$丰泽区$$义全街$1号$118.59357416$24.89448916
2603.html,河南省$郑州市$管城回族区$经济开发区明湖街道$经南四路$15-99号$113.755451$34.712618
2604.html,广东省$肇庆市$鼎湖区$桂城街道$新广路$41号$112.57096866$23.18892837
2605.html,广东省$广州市$番禺区$大石街道$建华路$99号$113.315811$23.020324
2606.html,广西壮族自治区$南宁市$兴宁区$民生街道$西关路$6-6号$108.3185315$22.8177145
2607.html,河北省$保定市$蠡县$蠡吾镇$范蠡东路$433号$115.599819$38.488601
2608.html,广东省$广州市$越秀区$大东街道$东湖路$31号$113.290805$23.12026
2609.html,福建省$泉州市$丰泽区$华大街道$城环路$171号$118.640227$24.932283
2610.html,广东省$肇庆市$高要区$南岸街道$要南三路$90号$112.44187$23.014932
2611.html,湖南省$常德市$澧县$澧阳镇$环卫巷$3号$111.753023$29.640521
2612.html,安徽省$合肥市$包河区$烟墩街道$西藏路$2502号$117.281468$31.726647
2613.html,广东省$广州市$海珠区$瑞宝街道$怡乐街$106号$113.29610033$23.06542333
2614.html,安徽省$合肥市$蜀山区$荷叶地街道$南二环路$106号$117.238945$31.807908
2615.html,河北省$保定市$莲池区$五四路街道$恒祥北大街$763号$115.499116$38.88626066
2616.html,河南省$郑州市$中牟县$白沙镇$恒通路$66号$113.89843856$34.74121553
2617.html,河北省$保定市$莲池区$和平里街道$北河沿$137号$115.501194$38.86812
2618.html,广东省$广州市$增城区$新塘镇$东坑三横路$84--4号$113.611441$23.124216
2619.html,广东省$东莞市$$万江街道$登龙路$32号$113.695642$23.047217
2620.html,河南省$开封市$尉氏县$城关镇$粮店街$122号$114.193817$34.416943
2621.html,广东省$广州市$白云区$江高镇$神山大道东$758号$113.22042237$23.3269195
2622.html,福建省$福州市$仓山区$上渡街道$浦上大道$30号$119.28324475$26.04278725
2623.html,福建省$厦门市$思明区$梧村街道$厦禾路$861--106号$118.106585$24.467163
2624.html,广东省$广州市$黄埔区$穗东街道$黄埔东路$2452号$113.516382$23.080939
2625.html,甘肃省$庆阳市$西峰区$北街街道$长庆大道$17号$107.63192233$35.73948
2626.html,河南省$郑州市$登封市$嵩阳街道$少林大道$361号$113.02171625$34.455901
2627.html,河北省$保定市$安国市$祁州药市街道$金融路$30号$115.3351355$38.4287235
2628.html,河南省$郑州市$中原区$三官庙街道$煤机路$18号院$113.5982746$34.76212162
2629.html,湖北省$武汉市$洪山区$卓刀泉街道$卓刀泉南路$100-附2$114.36523392$30.5057604
2630.html,湖北省$武汉市$武昌区$紫阳街街道$保安街$96号$114.298638$30.528478
2631.html,河北省$廊坊市$安次区$光明西道街道$爱民西道$125号$116.66793333$39.521425
2632.html,广东省$广州市$花都区$新华街道$建设北路$40之8-9号$113.206505$23.381953
2633.html,安徽省$合肥市$庐阳区$逍遥津街道$丁家巷$1号$117.28284833$31.85965733
2634.html,湖南省$常德市$武陵区$白马湖街道$皂果路$88号$111.680447$29.035772
2635.html,福建省$泉州市$晋江市$梅岭街道$双龙路$13号$118.57149666$24.83009
2636.html,河南省$郑州市$二七区$马寨镇$同兴街$33号$113.52174577$34.70726011
2637.html,黑龙江省$鸡西市$鸡冠区$东风街道$永昌路$12号$130.99111$45.299306
2638.html,福建省$福州市$闽侯县$上街镇$国宾大道$21号$119.20930552$26.06866784
2639.html,福建省$厦门市$湖里区$湖里街道$南山路$50号$118.10299614$24.50240457
2640.html,福建省$厦门市$同安区$西柯镇$西福路$191号$118.155875$24.668073
2641.html,安徽省$阜阳市$临泉县$城关镇$解放路$151号$115.25416285$33.05576228
2642.html,湖北省$襄阳市$宜城市$鄢城街道$自忠路$150-3号$112.261949$31.713401
2643.html,广东省$广州市$番禺区$大石街道$迎宾路$344号$113.331483$23.022194
2644.html,福建省$福州市$台江区$苍霞街道$河下街$14号$119.298735$26.052635
2645.html,广东省$广州市$白云区$永平街道$解放庄路$70号$113.28948287$23.2168845
2646.html,甘肃省$酒泉市$肃州区$东南街街道$青年街$3号$98.5158307$39.7435089
2647.html,福建省$厦门市$思明区$梧村街道$湖滨南路$272之$118.1076396$24.4719474
2648.html,湖北省$武汉市$武昌区$中华路街街道$民主路$55号$114.29690375$30.5469305
2649.html,广东省$广州市$海珠区$瑞宝街道$宝丰街$229号$113.294147$23.067742
2650.html,福建省$福州市$仓山区$对湖街道$上三路$21-14号$119.309784$26.0386192
2651.html,广东省$广州市$增城区$新塘镇$广荔路$13号$113.659459$23.12158133
2652.html,河北省$保定市$望都县$高岭乡$阳光南大街$126号$115.1662066$38.6969444
2653.html,福建省$福州市$仓山区$下渡街道$大坪路$11号$119.3235076$26.040453
2654.html,福建省$福州市$台江区$苍霞街道$河下街$14号$119.298735$26.052635
2655.html,广西壮族自治区$南宁市$江南区$福建园街道$五一路北二里$1号$108.303567$22.7950345
2656.html,广东省$广州市$花都区$新华街道$新华路$12-5号$113.206591$23.37205
2657.html,福建省$泉州市$丰泽区$泉秀街道$浦西路$19号$118.5977415$24.8844195
2658.html,广东省$肇庆市$广宁县$南街镇$朝阳东路$14号$112.441895$23.631428
2659.html,湖北省$武汉市$江岸区$百步亭花园$兴业路$320附12-附14号$114.3209945$30.64930025
2660.html,湖南省$常德市$安乡县$深柳镇$北正街$213号$112.16676245$29.407576
2661.html,湖南省$张家界市$慈利县$零阳镇$笔架路$001号$111.12689034$29.42386691
2662.html,广东省$广州市$番禺区$大石街道$工业一路$15栋$113.32390566$23.007344
2663.html,福建省$厦门市$集美区$杏滨街道$九天湖西二路$137-139号$118.033769$24.58785
2664.html,广东省$广州市$白云区$均禾街道$新石路$自编38号之3$113.28322833$23.254708
2665.html,河南省$开封市$兰考县$城关镇$中山西街$64号$114.81136466$34.82432566
2666.html,广东省$广州市$天河区$石牌街道$陶育路$107号$113.34438$23.129399
2667.html,福建省$厦门市$海沧区$新阳街道$新垵村中路$2号$117.998382$24.52065633
2668.html,安徽省$合肥市$包河区$包公街道$宁国路$192号$117.2901955$31.85283
2669.html,安徽省$合肥市$蜀山区$芙蓉社区$芙蓉路$e106号$117.2043215$31.7890385
2670.html,福建省$厦门市$集美区$集美街道$尚南路$10号$118.10266$24.566393
2671.html,广东省$广州市$海珠区$滨江街道$纺织路$28号$113.278439$23.110049
2672.html,河北省$保定市$涿州市$桃园街道$仁和路$60号$115.972258$39.482901
2673.html,广东省$广州市$花都区$新华街道$花城路$56之$113.211818$23.384228
2674.html,广东省$广州市$增城区$荔城街道$大井头$7号$113.836608$23.291351
2675.html,安徽省$合肥市$巢湖市$卧牛山街道$人民路$16-01号$117.86858033$31.595595
2676.html,安徽省$合肥市$庐阳区$逍遥津街道$九狮桥街$45号$117.29545672$31.86391022
2677.html,广东省$东莞市$$虎门镇$东正街$49号$113.671758$22.824237
2678.html,广西壮族自治区$南宁市$隆安县$雁江镇$大学路$2号$107.604743$23.28864
2679.html,广东省$广州市$白云区$黄石街道$丛云路$144号$113.291078$23.2040842
2680.html,广西壮族自治区$南宁市$江南区$福建园街道$亭洪路南二里$35号$108.31625466$22.783924
2681.html,广西壮族自治区$来宾市$兴宾区$河西街道$大桥路$1004号$109.216656$23.708369
2682.html,广东省$广州市$增城区$新塘镇$石新路$40之3$113.62267075$23.124163
2683.html,福建省$厦门市$同安区$新民镇$新民大道$41号$118.12482666$24.7111
2684.html,广东省$广州市$花都区$新华街道$永祥路$30号$113.16793025$23.39438925
2685.html,福建省$厦门市$思明区$嘉莲街道$嘉禾路$50号$118.1216165$24.4786145
2686.html,河北省$保定市$安国市$祁州镇$安兴南大街$116号$115.31435016$38.39704716
2687.html,黑龙江省$鸡西市$鸡冠区$东风街道$兴国东路$175号$131.00035783$45.29697383
2688.html,福建省$泉州市$鲤城区$开元街道$西街$34号$118.5895795$24.912596
2689.html,河南省$郑州市$二七区$建中街街道$京广中路$46号院$113.65664766$34.73242066
2690.html,湖北省$武汉市$东西湖区$新沟镇街道$荷花街$184号$113.9836855$30.691343
2691.html,福建省$厦门市$湖里区$湖里街道$南山路$332号之1$118.118944$24.506016
2692.html,广西壮族自治区$南宁市$江南区$福建园街道$福建路$21号$108.315277$22.794809
2693.html,福建省$福州市$马尾区$亭江镇$外洋路$1号$119.51011666$26.067823
2694.html,广西壮族自治区$南宁市$兴宁区$民生街道$民主路北三里$6号$108.33431712$22.82609706
2695.html,广东省$广州市$黄埔区$九龙镇$高车路$6号$113.5739215$23.2777425
2696.html,广东省$广州市$越秀区$大东街道$庙前西街$46-12号$113.29190633$23.12194
2697.html,河南省$郑州市$中原区$梧桐街道$梧桐街$43号$113.551794$34.794497
2698.html,福建省$福州市$长乐区$吴航街道$河下街$50号$119.5168374$25.9599118
2699.html,福建省$泉州市$鲤城区$海滨街道$江滨北路$501号$118.577942$24.90290266
2700.html,广东省$广州市$越秀区$六榕街道$六榕路$30号$113.26049$23.12647
2701.html,安徽省$阜阳市$颍州区$鼓楼街道$青颍路$189号$115.81580475$32.908619
2702.html,广东省$广州市$黄埔区$鱼珠街道$鱼珠北街$103号$113.4304725$23.0999905
2703.html,安徽省$阜阳市$颍东区$向阳街道$东平路$8号$115.86336633$32.889426
2704.html,广东省$广州市$荔湾区$桥中街道$河沙南路$4号$113.221309$23.134387
2705.html,广东省$广州市$番禺区$大龙街道$傍雁路$200号$113.4163765$22.925739
2706.html,广东省$广州市$番禺区$大石街道$迎宾路$536号$113.33072441$23.02891933
2707.html,河南省$郑州市$登封市$嵩阳街道$少林大道$323号$113.02568585$34.45513571
2708.html,福建省$泉州市$石狮市$凤里街道$仑兴路$72号$118.620198$24.728374
2709.html,河南省$郑州市$中原区$航海西路街道$航海西路$90号$113.614841$34.720383
2710.html,广东省$广州市$南沙区$东涌镇$市南公路东涌段$150-158号$113.454762$22.88834116
2711.html,广西壮族自治区$百色市$靖西市$新靖镇$城东路$260号$106.410539$23.147104
2712.html,河南省$郑州市$金水区$丰庆路街道$丰庆路$46号$113.65004062$34.82011525
2713.html,广东省$广州市$天河区$天河南街道$体育西路$127-131号$113.320741$23.137045
2714.html,甘肃省$白银市$白银区$人民路街道$中心街$179号$104.1744543$36.5474771
2715.html,广东省$广州市$白云区$永平街道$同泰一街$32号$113.30109066$23.220726
2716.html,广西壮族自治区$来宾市$兴宾区$河西街道$新华路$246号$109.221534$23.721159
2717.html,河北省$廊坊市$文安县$文安镇$广场西街$20号$116.45667866$38.87353833
2718.html,福建省$泉州市$惠安县$螺城镇$中山北街$1号$118.79620156$25.02966268
2719.html,河南省$郑州市$管城回族区$城东路街道$城北路$东7号$113.69479357$34.75460428
2720.html,河北省$廊坊市$三河市$燕郊经济技术开发区$燕顺路$1272号$116.775491$39.977959
2721.html,广东省$广州市$天河区$新塘街道$合景路$36号$113.40746812$23.15560775
2722.html,湖北省$荆门市$东宝区$龙泉街道$北门路$4号$112.20840387$31.03280962
2723.html,广西壮族自治区$南宁市$江南区$福建园街道$星光大道$33号$108.31166169$22.79576315
2724.html,广西壮族自治区$南宁市$兴宁区$朝阳街道$苏州路$71号$108.317816$22.825632
2725.html,广东省$广州市$白云区$同德街道$同雅街$18号$113.23510562$23.16819862
2726.html,广东省$广州市$天河区$珠吉街道$吉山新路街$27号$113.429613$23.126943
2727.html,福建省$厦门市$思明区$筼筜街道$湖光路$44号$118.1143735$24.476415
2728.html,广东省$广州市$花都区$新华街道$朱贵路$72号$113.1671035$23.3758645
2729.html,安徽省$黄山市$黟县$碧阳镇$东岳山南路$23号$117.93227266$29.917566
2730.html,海南省$海口市$琼山区$红旗镇$223国道$63号$110.514549$19.816988
2731.html,河北省$保定市$莲池区$东金庄乡$富农路$28号$115.565293$38.857918
2732.html,广东省$广州市$荔湾区$岭南街道$杨巷路$32号$113.249961$23.113098
2733.html,福建省$泉州市$鲤城区$江南街道$凌霄路$25号$118.5569255$24.880568
2734.html,河北省$保定市$涿州市$清凉寺街道$东兴北街$平安北街与晴晖路交叉处$116.014639$39.499038
2735.html,黑龙江省$大庆市$让胡路区$龙岗街道$昆仑大街$228号$124.879663$46.620495
2736.html,河北省$保定市$涿州市$桃园街道$范阳西路$149号$115.98166$39.484985
2737.html,湖北省$武汉市$东西湖区$吴家山街道$吴北路$104号$114.138849$30.630836
2738.html,黑龙江省$大庆市$萨尔图区$萨尔图街道$萨环西路$2号$125.00032$46.600266
2739.html,湖南省$常德市$临澧县$安福镇$安福西路$211号$111.63992$29.444679
2740.html,广东省$东莞市$$东城街道$广场路$98号$113.8256615$23.043416
2741.html,湖南省$常德市$津市市$襄阳街街道$襄窑路$64号$111.88164471$29.609476
2742.html,湖南省$常德市$汉寿县$龙阳镇$南湖路$1号$111.971306$28.9050005
2743.html,河北省$保定市$涿州市$桃园街道$迎宾路$9号$115.98482033$39.48426033
2744.html,福建省$泉州市$晋江市$安海镇$长安巷$142号$118.47598$24.716167
2745.html,广东省$广州市$黄埔区$夏港街道$志诚大道$92号$113.51483$23.061756
2746.html,河北省$保定市$莲池区$南关街道$长城南大街$834号$115.504532$38.845111
2747.html,安徽省$合肥市$巢湖市$卧牛山街道$人民路$188号$117.870243$31.602079
2748.html,湖北省$武汉市$黄陂区$祁家湾街道$环祁街$9号$114.236543$30.87767
2749.html,广东省$广州市$天河区$长兴街道$长兴路$53号$113.350722$23.169599
2750.html,湖北省$武汉市$青山区$红卫路街道$园林巷$5号$114.36359075$30.6154245
2751.html,福建省$福州市$长乐区$吴航街道$西洋中路$15号$119.513268$25.960556
2752.html,广东省$广州市$越秀区$梅花村街道$梅东路$中国银行前)$113.307018$23.129088
2753.html,湖北省$武汉市$东西湖区$吴家山街道$临空港大道$226号$114.137214$30.6266265
2754.html,河南省$郑州市$惠济区$迎宾路街道$英才街$中州大学对面$113.648817$34.859375
2755.html,海南省$海口市$美兰区$白沙街道$滨江路$68号1室$110.36660516$20.04482733
2756.html,黑龙江省$大庆市$肇源县$肇源镇$郭尔罗斯大街$14号$125.07425933$45.52951563
2757.html,广东省$广州市$增城区$荔城街道$增城大道$439-1号$113.781318$23.28095514
2758.html,广东省$广州市$番禺区$桥南街道$大口涌北东街$32号$113.395509$22.916666
2759.html,广东省$广州市$花都区$新华街道$松园路$22之1-4号$113.207112$23.39448733
2760.html,甘肃省$酒泉市$肃州区$西北街街道$大明步行街$112号$98.507815$39.7450855
2761.html,广东省$广州市$花都区$新华街道$公益路$15号$113.2174485$23.3965905
2762.html,湖南省$常德市$武陵区$德山镇$崇德路$70号$111.698452$28.932584
2763.html,安徽省$合肥市$庐阳区$三孝口街道$人民巷$21号11幢$117.27704$31.85946385
2764.html,福建省$泉州市$南安市$洪濑镇$东大路$245号$118.52741$25.0704925
2765.html,湖北省$武汉市$新洲区$仓埠街道$汉施路$8号$114.540937$30.738313
2766.html,河北省$廊坊市$三河市$鼎盛东大街街道$泃阳西大街$90号$117.065844$39.98555
2767.html,广东省$广州市$番禺区$大龙街道$振兴北路$4-8号$113.397954$22.9373868
2768.html,广东省$东莞市$$长安镇$兴盛路$20号$113.79130828$22.76126128
2769.html,广东省$广州市$白云区$太和镇$顺和东街$38号$113.3644335$23.295905
2770.html,福建省$厦门市$湖里区$禾山街道$金湖路$55号$118.144271$24.509129
2771.html,安徽省$合肥市$蜀山区$西园街道$长江西路$11号$117.241264$31.85025671
2772.html,广东省$广州市$番禺区$南村镇$南阳路$118号$113.38723866$23.00816966
2773.html,广西壮族自治区$南宁市$良庆区$大沙田街道$荣光南路$2-a9号$108.328704$22.757425
2774.html,河北省$保定市$涿州市$桃园街道$金街$58号$115.97809966$39.482794
2775.html,湖北省$武汉市$武昌区$中南路街街道$武珞路$75号$114.339639$30.531194
2776.html,安徽省$合肥市$瑶海区$七里塘街道$颍河路$18号$117.31201566$31.895852
2777.html,广东省$广州市$花都区$新华街道$云山大道$269号$113.21068983$23.38333683
2778.html,广东省$广州市$黄埔区$永和街道$布岭路$135号$113.54383833$23.20651416
2779.html,湖北省$武汉市$青山区$红卫路街道$三弓路$15附17号$114.3716615$30.617492
2780.html,海南省$海口市$琼山区$滨江街道$滨江路$388号$110.39253$19.979947
2781.html,安徽省$合肥市$庐江县$庐城镇$环城北路$368号$117.2848568$31.2637674
2782.html,河北省$保定市$安国市$祁州药市街道$果老路$27号$115.33508866$38.42959966
2783.html,广西壮族自治区$南宁市$西乡塘区$新阳街道$中尧一街$188号$108.286142$22.813841
2784.html,广东省$广州市$越秀区$北京街道$大南路$26甲$113.2652705$23.1194985
2785.html,湖北省$武汉市$武昌区$首义路街街道$紫阳东路$136号$114.318825$30.53252
2786.html,河北省$保定市$莲池区$东关街道$东风东路$737号$115.534088$38.86613
2787.html,广东省$广州市$天河区$五山街道$五山路$21号$113.35764645$23.15375255
2788.html,黑龙江省$鸡西市$虎林市$虎林镇$解放西街$8号$132.976002$45.766588
2789.html,河南省$郑州市$管城回族区$南关街道$民乐北里$22号$113.6740733$34.74285823
2790.html,广东省$广州市$白云区$嘉禾街道$望岗荷木岭街$22号$113.2820448$23.2350128
2791.html,福建省$福州市$仓山区$金山街道$金榕南路$172号$119.2685165$26.0464095
2792.html,广东省$广州市$荔湾区$岭南街道$清平路$80号$113.245595$23.1108605
2793.html,甘肃省$白银市$白银区$纺织路街道$长安路$3号$104.142793$36.53920366
2794.html,福建省$厦门市$集美区$杏林街道$杏南路$51之5号$118.04082$24.55856
2795.html,湖北省$荆门市$京山县$新市镇$新市大道$11号$113.13214825$31.03342362
2796.html,广西壮族自治区$南宁市$青秀区$新竹街道$民族大道$20号$108.3303535$22.81239
2797.html,黑龙江省$大庆市$萨尔图区$东安街道$万利街$10号$125.10579$46.577213
2798.html,甘肃省$酒泉市$肃州区$新城街道$西关路$7号$98.50015108$39.74031875
2799.html,广东省$广州市$番禺区$市桥街道$关边路$109号$113.368992$22.945947
2800.html,广西壮族自治区$南宁市$兴宁区$朝阳街道$虎邱路$2-15号$108.33177133$22.847618
2801.html,广东省$广州市$番禺区$石壁街道$南站北路$28号$113.2667105$22.99491075
2802.html,福建省$福州市$晋安区$新店镇$战坂路$210号$119.310405$26.1395065
2803.html,广东省$肇庆市$四会市$东城街道$江丽路$19号$112.70934437$23.3399265
2804.html,广东省$广州市$增城区$新塘镇$新庄四横路$8号$113.6049055$23.1232445
2805.html,广西壮族自治区$南宁市$西乡塘区$新阳街道$龙腾路$1048号$108.29429816$22.80943941
2806.html,安徽省$黄山市$屯溪区$昱中街道$黄山西路$76-10号$118.32517975$29.7147795
2807.html,福建省$福州市$连江县$凤城镇$国优路$15号$119.53156878$26.2130126
2808.html,广西壮族自治区$南宁市$青秀区$仙葫经济开发区$开泰路$103号$108.4454265$22.8084415
2809.html,湖北省$武汉市$东西湖区$新沟镇街道$西马路$119号$113.946216$30.693593
2810.html,广西壮族自治区$南宁市$宾阳县$宾州镇$临浦街$17号$108.812207$23.215969
2811.html,广东省$广州市$越秀区$黄花岗街道$环市东路$444号$113.29877025$23.13401175
2812.html,福建省$泉州市$石狮市$永宁镇$永梅路$139号$118.6905165$24.679418
2813.html,河北省$廊坊市$永清县$城区街道$武隆南路$61号$116.4944185$39.31231775
2814.html,湖北省$武汉市$新洲区$邾城街道$龙腾大道$401号$114.808075$30.828822
2815.html,安徽省$合肥市$巢湖市$天河街道$牡丹路$178号$117.86228088$31.59156133
2816.html,广东省$东莞市$$塘厦镇$金塘路$4号$114.114117$22.778557
2817.html,福建省$泉州市$丰泽区$东海街道$祥远路$10号$118.6129691$24.8993293
2818.html,河北省$保定市$莲池区$南关街道$南仓路$26号$115.493465$38.842678
2819.html,湖北省$襄阳市$南漳县$城关镇$水镜大道$82号$111.871475$31.781981
2820.html,广东省$广州市$海珠区$沙园街道$荔福路$72号$113.2653792$23.0907178
2821.html,安徽省$黄山市$屯溪区$屯光镇$社屋前路$20号$118.3387272$29.72441994
2822.html,河北省$保定市$容城县$容城镇$金容南街$169号$115.871981$39.049487
2823.html,湖北省$荆门市$京山县$新市镇$京源大道$89号$113.104231$31.027185
2824.html,安徽省$黄山市$徽州区$岩寺镇$信行三路$151号$118.318621$29.82966
