,app,normalflow_mean,fraudflow_mean,normalflow_var,fraudflow_var
499,Truste,0.0399697782621102,0.05674821013337249,0.006520623195944276,0.007529212600070915
500,AdView,0.23449930732632862,0.32299258027757916,2.217825258251671,1.7479355740343536
501,赛门铁克认证,0.46385966017094743,0.3246180653572083,10.98141564977325,2.4371285031073784
502,微店,28.096793037194473,5.781020178939357,41655.497749509486,1447.9630254968797
503,Weshine,11.017417361186101,13.580281167967707,1050.2196669802834,2446.5416155029943
504,虎扑,134.67237313474928,54.69293365478516,1699264.9292069215,41768.02599551097
505,Monster,2.4437081404030323,2.7085783421492375,305.03308133949037,19.986386324139836
506,Dropbox,0.07020506105924908,0.03853804924908806,0.08792143306276992,0.008619832529677515
507,新数网络,0.6137269042259039,0.18271130674025593,11.359192394572924,0.3390121309928888
508,Everesttech,0.0325212641938092,0.011469552391453794,0.058732713647710856,0.0001616263681702677
509,交通银行,17.115458930652448,20.907227797385975,2705.2256101271037,5686.277829863279
510,猿辅导,2.9400102970478414,2.0507888513452865,247.41714223613744,28.342878197471716
511,MS_Common,1.7835813277476542,0.9890060424804688,39.484690756172796,12.32270552640451
512,墨迹天气,38.64976986594822,39.95924651036497,8117.645988520162,11433.676713156045
513,腾讯文学,1.2431427393204126,0.4808022777239482,9.057915273807124,0.38993912971222694
514,91Muzhi,0.09668356051547922,0.11211006550849238,0.18699358908895222,0.37405069763534965
515,广州通摩信息技术有限公司,10.806726163541766,5.2740487916128975,2169.59893949634,136.24346092875723
516,Glpals,79.20752622476265,14.633691821779523,154223.8791741923,1765.9955714475893
517,又拍,4.865576378333527,1.445879531233278,3325.3920775588963,39.81577686315914
518,135编辑器,1.2153905376740033,0.6042003184556961,49.370186017742576,3.437069477159339
519,Chinaz,0.39108077296010263,0.4612310081720352,1.416214597251099,0.9755082755242409
520,搜房网,7.2595956855350074,4.038792117436727,1289.283853623587,228.43323347489394
521,码卡,8.063186596349343,9.087020788873945,758.2251881798246,300.17779924385815
522,ZhangShangDaoJuCheng,5.7375299371778965,0.6032092062275062,2342.100777585362,4.082536535737937
523,天气网,0.02191888217268319,0.011178157947681568,0.0031431543001660483,0.0002487667639531035
524,GuanZhongWang,0.7546348851242345,0.5919902529035296,6.410886702525986,6.603242704138112
525,Omtrdc,0.09864999231044537,0.08738772571086884,0.0861681233902839,0.11913778953692303
526,深圳市微领科技有限公司,94.54604886671265,82.95570568671593,564233.3992806609,81113.27106100194
527,360影视大全,33.54839871406555,3.827314281463623,219931.51069408213,176.1239707039014
528,多玩游戏,11.778754822669491,5.657889753907591,1219.988326947439,178.56609253299095
529,Tu,1.794852709200602,4.5492352402728535,8.819239779515833,153.24138339685834
530,齐鲁壹点,0.12855974004788973,0.11001545190811157,0.07553031437632154,0.05708187267725506
531,Github,0.2998600419112078,0.5555015728797441,5.8155739998672615,3.078615347997832
532,SIGMOB,186.22099414770153,83.08247296851978,777374.8682453502,45661.584098946514
533,Happyelements,2.503543912147989,41.162444616618906,185.83243677915254,55048.37100347418
534,MiJia,35.92126360557062,6.522516892506526,33359.81675011922,779.1363013419832
535,53Kf,0.3543572859330611,0.2592810275507908,1.3696766553120563,0.26697917379915165
536,Optimix,0.04413916459724085,0.056286164692470005,0.27265163429835126,0.130102134730159
537,下厨房,18.770369677998573,5.2542821605031085,3943.460031643165,169.25347036373373
538,ZhangShangShengHuo,33.73033965414788,30.4152217988045,4595.642788145125,3866.539921549771
539,堆糖,32.035962148477104,1.5495381885104709,123754.40966553707,17.831010958663025
540,沪江开心词场,6.429084142049153,0.1881706665973274,1615.010013780091,0.20928679848332632
541,HuDong,1.045273154858917,0.8395795822143555,11.545523857456235,4.628420179730548
542,TapTap,20.6318101088206,8.447339979268737,9408.738360624087,649.8810980592036
543,麦客,1.1651383592335451,2.8618561137806284,7.151827387716576,73.6757980235409
544,车轮查违章,2.8946912590886504,0.9942699945889987,55.77005093585506,3.512162183603458
545,分期购物商城,2.853309702165056,9.798734278049109,143.39362568470713,1286.2677718400616
546,QiXiuZhiBo,1.1536396693408004,1.7047294647462907,17.753664515419327,65.34460124753679
547,丁香园,0.4077044621166621,0.24067806667751737,3.565368410123298,0.21751312807004095
548,PingAnHaoCheZhu,45.74179061485903,20.243390545700535,9755.15607270403,1393.5916650483132
549,好网友,1.684575360886594,0.9878441985224334,133.72745397674888,33.13483403090989
550,中通快递官网,47.65763915704221,1.7239461335979525,288314.7991296191,7.766584432674539
551,昵图网,1.7918481273310525,2.683263283741625,30.012398058153387,70.17956258232502
552,RubiconProject,0.06382382262297191,0.03296969013829385,0.02748251075595499,0.002880674140843391
553,抱抱,17.637553520532915,1.0745218975443236,39749.99999715651,31.656361245521047
554,神鬼传奇,0.041931242151645266,0.032753345293876454,0.027814438824246255,0.007585223987896054
555,咪咕音乐,53.188018637870435,189.5015327514164,55044.76777745118,1830535.5595257117
556,B612咔叽,115.38281184994445,92.66850233078003,39909.37300260724,26737.573284611153
557,平安好医生,21.674876876328707,4.311314685004098,11385.831130088452,136.80621494038027
558,新民网,0.8461959802879477,1.619139783522662,13.07924608863506,65.7882765299304
559,英威诺,2.0868981667284694,0.5502085124745089,70.1866243390103,1.194587186916535
560,快递1000,0.8134794586814493,2.4669832825660705,2.2267096964060147,75.97119137344708
561,hao123上网导航,1.7180254099320391,1.9466828364951938,361.73082489052246,144.42975445563846
562,Zalo,0.6303833272276806,2.9334169187043844,14.1459757394655,220.45165972456647
563,秀米,5.344957467515459,2.5832414627075195,767.8729871716824,11.947293885182784
564,Placehold,0.038593318605203236,0.03497396196637835,0.005750838822513753,0.0050342186024867
565,JingDongDaoJia,1.8008923757643926,1.147468900680542,56.849721014522814,5.927553268047703
566,移动梦网,6.716830498944674,4.924349536895752,320.1837082621439,100.34733060666815
567,乐变,2.1554036236967633,10.786473165858876,879.9781164620676,4596.557058141982
568,吆喝科技官网,0.06804820997961636,0.08119911258503543,0.0507085623682714,0.03863269062643948
569,Msftncsi,0.049873175741243767,0.04913960970365084,0.02652281709521272,0.018599173938972847
570,铃声多多,119.61427851192286,90.04972195625305,117820.33606941023,22330.455603101593
571,映客直播,41.31551648363655,10.928625735369595,16985.0212833991,1162.288901427165
572,Casalemedia,0.03335610019067489,0.0230691515166184,0.002972297938829199,0.000656691198520449
573,新华网,3.300285494705131,2.1820086999373003,83.38463525456606,11.557467758290217
574,Pubmatic,0.03949883917103643,0.031990863658763746,0.003988630980811339,0.003014507782892347
575,东方财富,26.289245274107333,5.163866611237221,33263.20293818834,357.59809380656463
576,多看阅读,4.95653707816683,2.2428481043601525,434.9805386917583,83.69831852195779
577,Yahoo,0.2902486052142975,0.186275701053807,2.617343894969664,0.21760359673094523
578,Newrelic,0.14801338615767454,0.10767224629720053,0.11325556832107882,0.1302722336448662
579,海峡网,0.6197027271076784,0.48080469313121976,3.6377644667271944,0.7613971666477986
580,Bootstrapcdn,0.08168885924599388,0.07801275085984614,0.015772844697886555,0.007379278737412035
581,Ptengine,0.0809318741162618,0.6887868510352241,0.020732891484557273,12.930003338107435
582,EClicks,3.676817781784955,2.4918363094329834,135.56898854317967,38.27641882288297
583,directplay,0.2071187097115578,0.16978404635474795,0.8766699190711952,0.2372869818146309
584,微赞,6.716490382822151,11.293266415596008,207.16355666517407,525.4020297746081
585,天涯社区,1.0613172468445111,0.12248899115890753,73.64132754157737,0.04692260337223597
586,猿题库,24.132125143020872,18.272545207630504,14183.085193525165,1846.3169188809427
587,BiddingX,1.393330276786507,0.5666476204281762,155.17281449557842,4.333303103229195
588,中国网事,15.269620982083408,3.00386449268886,6203.23214000895,85.60500782285035
589,新浪体育,0.6297443026588077,0.5643784592791301,13.645746687151222,1.7720577389747032
590,爆米花网,14.136267964045206,4.200559347867966,3053.0159657326894,218.74331610032388
591,BaiDuMoTu,0.012889885803475915,0.006937734542354461,0.0028641026948801984,5.254768432987721e-05
592,Mapbox,2.985456218275913,1.9857269807295366,106.74280510454467,44.30787401811005
593,bilibili游戏中心,21.846466002256975,10.551936841011047,38505.60160120253,2295.6396794363473
594,360云盘,6.987643612085011,0.04361259576046106,8840.75540699649,0.004147882174824277
595,中华网,0.2590924641971505,0.2319475650787354,0.9955104100270002,0.36425204895679403
596,Boss直聘,8.802682824756788,23.498665203767665,565.9876428590368,5964.626999832711
597,美颜相机,16.437723860276485,24.530884631844454,644.6087360408224,1957.3857689739032
598,好大夫在线,0.16751356248731736,0.08029779634977642,0.40297609850747995,0.03752732122040453
599,XianLaiGame,26.0911772664388,30.632523558356546,6664.508869237464,3261.989253200714
600,沃邮箱,0.06538018120659722,0.07858067889546239,0.0991537293982329,0.02585693195414746
601,QuantServe,0.025387464250837054,0.016124725341796875,0.0010122480471756073,0.000510028276916533
602,本地宝,0.8985101198820474,0.5268927613894144,7.671246377308802,2.651830258878183
603,互动百科,0.24597426048387283,1.8851476999429555,0.31282139158126654,95.1272077211696
604,Windows更新,51.7907128378197,41.56671227800085,26462.117775359144,16009.36356137082
605,QiMaoReader,5.889037289861905,9.050811025831434,248.3114432499514,638.0682507637001
606,掌上英雄联盟,54.58135403252636,11.408005230668662,416494.2377007299,2295.8124889504224
607,R1CDN,0.020510113355025505,0.018574989759005033,0.0014042190557549653,0.0008722195212170895
608,NrData,0.1255040662042026,0.04645247025923296,0.20533503978164355,0.011278288575784185
609,Holla,0.9747853747682075,2.3276935696601866,13.726895959783736,35.3281694496044
610,35HuLian,0.09064769744873047,0.07011049847270168,0.4687626065959751,0.03637501553060292
611,Applovin,15.946118312928736,15.98692043967869,3516.1159957637005,1389.0991732089585
612,妈妈网,9.224175203414191,4.262793493270874,2087.0759926253795,165.1977141438296
613,Snmi,0.23611855819235722,0.6253530502319337,0.5345335045684694,4.989269233764628
614,Adnxs,0.049958048768304474,0.04261362552642822,0.008237979262893925,0.0068843140013399315
615,斐波那契,0.11317517239114512,0.04814107794510691,0.04503940074460047,0.0006408046375677295
616,宝宝树孕育,11.71604934514955,3.7962579166187957,2413.2190622213243,110.08527742804127
617,Qqtn,0.595075597208013,2.4891513188680015,1.7274007325100664,135.9332174268408
618,39健康,0.21348847434634255,0.15873751769194733,0.15173300215292973,0.038969224409182955
619,ChinaDaily,0.6931743804347572,0.3374790758699984,6.559399402028,0.2593798772048248
620,Vungle,30.084816118566,29.18595076829959,8113.751649793192,2524.7311755985147
621,Pc6,11.41634113892265,1.7449913833100916,3129.47952465388,41.84627301600154
622,CMFree,5.387260387598542,6.826724452972412,54.47238563948442,93.6481149315174
623,股城网,1.6075349399699501,1.2079204150608607,10.617748017506047,5.855844211071376
624,APICloud 柚子科技有限公司,0.24331162292833272,9.308229570803435,0.46416192184152194,5161.449303244206
625,台海网,0.20849919430045194,0.12488149713586878,1.7360063209991599,0.07717358194333582
626,网易邮箱,8.815883240413145,5.967670670871077,2513.918233398912,1615.5740506416728
627,XiaoMiTV,2.417211623647105,3.2968205497378396,72.23255917916883,71.06265002286648
628,TaoJiJi,31.32309759337947,19.175423852328592,8972.801591413117,1729.907191934232
629,智联招聘,8.553324115213924,9.385310679065938,584.7215273343447,658.9521171939301
630,PiPiXia,1829.1609237436305,487.98472516353314,98885011.83989532,3412271.2831862187
631,全民超神,8.142631327852289,10.789825000762939,466.36029346395185,798.0258991041744
632,航班管家,1.0276207560815183,2.4713645330289515,19.70038636007121,70.32266858244257
633,Adsrvr,0.030851207562346956,0.0306753210119299,0.0201540706182631,0.003515611424688357
634,冲浪导航,2.922432811939774,1.637504514058431,105.83105938934789,20.01013116049113
635,屈臣氏购物网,2.7460943646905545,14.602287989396315,65.43896240406221,3222.7006246055407
636,LiuXingLianMeng,5.582772035224765,2.834769833472467,229.38997776169208,27.484863458782232
637,18Guanjia,2.235839119663945,1.7949126394171464,21.58966818812381,13.92764978102395
638,嘀嗒拼车,61.162265217946675,23.82742410631322,53894.70008119585,2321.4185426587114
639,KuGouLingSheng,15.728255197015732,16.320681993351425,2653.3617505886687,2254.4499185353457
640,口袋购物,35.635566701439664,6.209707818380216,52390.599003484094,81.41890521056555
641,Pclady,0.25640375307290864,0.17875531514485676,0.3578741369243487,0.0850341398521616
642,QingQu,10.061095327278817,12.3450731171502,847.6449700352822,1160.5650647518794
643,50Bang,0.3679081309925426,0.09035148042621034,8.040649290346444,0.0736313020692162
644,Ampproject,0.2885733901477251,0.2134824593861898,0.12121359775713177,0.019053874594981656
645,51YES流量统计,0.07622524448063063,0.0459276623196072,0.13068609349978436,0.0066003660697345895
646,趣点点赚钱,19.505853146170647,16.70768655430187,1888.489474204339,1343.3360373496703
647,易湃官网车易通,0.17272992702345774,0.05624776416354709,1.0147943645257098,0.02228859761336856
648,DroidVPN,0.009578458886397512,0.05929995805789263,0.0005651339105658743,0.09365834831166264
649,SnakeOff,57.317078343671355,55.71219822212502,25329.250201308332,5103.452380321451
650,熊猫驾信,30.125202738177713,5.377008861965603,10103.282729710269,112.24456422410543
651,ZhuanZhuan,64.9645390841696,91.01549656419868,28412.934465926788,140234.5635988051
652,Showself,0.4372795778162339,421.590016850254,14.071697750170818,9925207.54837865
653,Cdnmaster,0.01846918635343382,0.019803020689222548,0.0004066941832482676,0.0006250803909443833
654,Att,1.4640631996905866,1.1273970170454546,8.127604775082785,4.393898876392284
655,移动健身教练,90.40214582851955,38.84288089615958,61123.67279537283,2943.9720158912905
656,和讯财经,0.3076821365797451,1.9162556076049804,0.3000791121877219,55.13626275003403
657,51信用卡,8.152452192808452,26.677038628714424,1396.8355653378874,6905.986794836034
658,金山毒霸,10.619234681129456,25.402850355420792,2015.4378802296724,4101.2257324196735
659,Instagram,0.3024741119808621,0.5117837755303634,2.0432956435814016,3.7950031281625276
660,一起作业学生端,104.66700081731759,8.792170011080229,143900.7249263689,225.2562018975071
661,边锋,2.471922718027912,3.147252185004098,97.96682271774104,111.09118537602282
662,Duapps,0.34509165514083134,0.1993537942568461,0.6601844965244233,0.14684761892801587
663,小米视频,10.146789524724575,1.4737466871738434,1620.1520139036472,2.1105093043979566
664,中国新闻网,1.1642579919487768,0.510442754957411,17.717249824414186,0.5856646486995584
665,Agkn,0.01817677592673497,0.021826500116392623,0.0006127851109809967,0.0029370547738050198
666,新京报,0.0483550975977448,1.1065141201019286,0.026176846061379908,21.260490089598285
667,酷狗手机铃声,2.5552996773133305,5.660159074343168,52.2838233421484,631.9824013572239
668,Ymtracking,0.21423777277598124,0.16371764307436737,0.20572084941338017,0.0714923261953109
669,Thecover,11.374162663911518,10.45213740804921,546.6681873684986,55.96090786085511
670,Mopub,2.3764889777740303,3.2789362907409667,48.55836558597917,47.54906832075953
671,WangZheRongYaoZhuShou,11.13904506866246,8.950824481337818,1629.9399806312233,639.0683986623361
672,Ctags,0.30707690327666526,0.7945465288664165,0.37119995369251274,7.4263546921393155
673,SoHuGouFangZhuShou,1.6762790517373518,0.39842863643870635,82.80258861892456,0.7475127202208264
674,1LanTV_Streaming,2.6508964455646016,2.172778459695669,112.77620958668477,37.56441084078085
675,乐居,0.8848725855350494,1.379037963019477,5.993966187518729,1.3238032776635906
676,国美在线,3.302786858458268,0.9900756133230109,149.50405149316535,5.697706987398836
677,唱吧,43.886765397625204,54.00221472846137,32793.870410786796,33974.33489171034
678,中国供应商,0.6252538071581598,0.7517985544706646,1.3783287431080307,2.3567756831105813
679,电话邦,2.3030413194136186,5.938168060488817,46.54597242380285,355.821679752879
680,XiaoYingLiCai,2.2123824755350747,1.0373153994160313,192.7242639700084,4.063658126883754
681,和包,6.125734719090492,14.08243583596271,331.23526172483804,1993.9352071667213
682,WuLiZiXun,3.383211403296738,0.8032928705215455,245.37270025256035,1.1782504990309097
683,熊猫看书,6.711705004231313,0.32876044053297776,772.7903187367368,0.6125614015439778
684,AddThis,0.17332271831791576,0.2191765308380127,0.17411003405790182,0.5178394456421642
685,Openx,0.034484537775645,0.021210008197360568,0.004732325777839789,0.0006568684058048167
686,Msxf,15.512290330366655,21.477600812911987,3144.3321019502987,3080.6499165187383
687,微信电话本,0.08308912673086491,0.11934003375825428,0.09785703632817006,0.09893676853637252
688,Mucang,30.419833026281218,17.994013760540938,4789.775808210027,817.5315317736553
689,当当,36.94168658063591,10.204038514031303,19466.328799074883,1264.7034093072423
690,GetFun,1.8874694451518443,1.6262626281151404,10.817117638613427,1.9509934106393005
691,互联星空,0.028220082672548965,0.0822074622438665,0.012532119703078602,0.16644424283916642
692,学习啦,0.1888693739465401,0.1865458921952681,0.11045134439655908,0.14479589119646558
693,美卓网,1.595785473522387,3.5575505339581035,16.623565239153073,56.471193356222905
694,全球速卖通,0.41112913767496745,0.20643484592437744,0.9305570486889506,0.13206593074830172
695,QQ斗地主,51.26238123994125,50.42624873700349,6880.075107815698,9231.296642711128
696,糖豆广场舞,229.19414486055788,12.101917743682861,578382.9691326721,938.223258132765
697,纵横小说,2.658980062638206,1.986002271825617,53.872142616579325,35.51892782702184
698,Kochava,1.24289692989012,0.3885029967950315,26.859019021327295,1.3770049445754458
699,FengChao,2.990891036234404,1.4588121717626399,31.42229073307707,3.1332727131147133
700,Live800,0.25127913967875026,0.9464159620569107,1.0850524456884945,14.265570790852179
701,和彩云,7.975874490295815,0.3659674254330722,4539.664021536214,0.7163696349835327
702,邮储银行,30.237497222423553,46.08053651537214,6020.231358235129,20899.933474269517
703,百度旅游,0.41021396969788826,0.4484991810538552,0.34058237541328484,0.9772704235325897
704,穿越火线,164.03708459177324,371.90311011752567,223991.1370005615,528830.6972561181
705,VZuWang,53.868688815977514,40.976848143118396,30421.743541487624,5139.3621447764
706,阿里公共流量,0.23013933406156653,0.6783209301176525,0.4458749738647886,4.014870599157063
707,BitAutoTech,0.6865909854068032,0.8882062796390418,3.121630401341915,1.7515012823978533
708,IMO,2.876232890425057,3.1121679729885523,137.40352679975138,99.6108206395698
709,Conviva,0.23754184628710334,0.26186653545924593,0.5317304689481306,0.41976130814331053
710,Jiathis,0.0029006484370903683,0.002249438588212176,1.6120677081265097e-05,3.625306672953204e-06
711,JiuFu,5.151660970939222,12.745452349303198,378.6791076424827,387.4977975254699
712,闽南网,0.24050426483154297,0.34055137634277344,0.6546048066575663,1.6801851433888042
713,美柚,33.226039006633144,11.851827390266187,7230.781780760392,573.1020862846872
714,金融界,0.12390832547788266,0.0632190337547889,0.08421520352780526,0.005797891257279897
715,微爱,15.021222101130956,3.9812210746433423,1049.2400841077829,27.120278090696026
716,番茄游戏,52.4581258837382,45.48034108651651,100680.08630253506,8539.113353016
717,BaiDuShare,0.026046974428238407,0.02174931187783518,0.001365324342703381,0.0005186831388392598
718,Statcounter,0.02905158151554156,0.03123689580846716,0.0005860100028390708,0.00045716021537592886
719,沃商店,0.010002911885579427,0.019113540649414062,0.0002915932283017254,0.002277286037964846
720,微盟,1.8783202921069644,2.061818046569824,96.66734235707276,42.994428989136274
721,Cr173,0.824100991657802,1.0736753723838113,6.5528577789753575,6.349651989079074
722,MaiDanBa,20.355688685135874,18.06614610883925,4761.652006004537,925.1363573185354
723,Cloudmobi,0.48969858169555663,0.5378273183649237,0.8556634508074914,0.7608456750289601
724,Snapchat,14.497828847483584,0.12258511204873362,22281.44914722906,0.1915003067055717
725,SuYunBo,289.35360802774846,625.7260955386691,332372.9153877119,2261971.3194398107
726,ZuiDazy,154.69468629444745,311.97048364366805,109651.13110715667,1044553.5488346703
727,AIM,0.026168394408770057,0.0183012124263879,0.0047860029138197015,0.0010626128244333249
728,Apxadtracking,0.07176711641508958,0.060503753455909526,0.017794225948461334,0.012732300743671026
729,Shangc,0.7341033320273123,0.45633326636420357,1.7796273923887302,0.2823278116180676
730,荔枝FM,33.81737822334238,6.310212915593928,45816.38085264178,294.6821815861056
731,追书神器,37.7713785857157,22.136358874184744,12969.286027080496,4118.117770481587
732,YouLiShiPin,3.586785901543553,10.14404429329766,168.37590611701899,1427.7851411841773
733,Optimizely,0.16542536871773855,0.19638993189885065,0.11845319897433622,0.3058930120582638
734,Chevrolet,3.282720496322935,1.9069791004575531,25.671278484239103,7.701900270831088
735,全国违章查询,7.247532274987963,13.951869337899344,948.0417759376459,1736.794669473341
736,QQWiFiManager,202.72470233553932,2.925278455018997,5745473.699359352,84.30964481697421
737,BingMap,0.4303242169893705,0.1442497798374721,2.7024911240451073,0.24797503361151027
738,Video加加云视链开放平台,3.0020383334328944,2.0169162499277213,57.22052103682708,14.586785929212363
739,Aiclicash,2.585177324489205,0.6704657872517904,49.37177211750936,0.8225589625110135
740,Taboola,0.45060823163913405,0.7460108209163585,0.42232815426564346,3.6756121381990536
741,积分商城,3.8584832042252937,2.823961627098822,102.2465986233781,19.974489170250816
742,伊秀女性网,1.395846083856398,0.9650253212970236,16.16366589615832,5.321594215938188
743,WindowsPhone系统推送消息,0.3228127972391628,0.44388014929635183,0.31234742050908854,1.3331443925913538
744,腾讯游戏平台,4.939866936119803,6.012207838205191,2022.6460669649418,1006.2189924456289
745,AiKuCun,199.51467035920828,22.225938938282155,581407.3501351047,4039.6859005228266
746,SOAP网络协议,0.6156296343416781,10.063571963991437,4.174417655429442,1564.3235499534574
747,酷音铃声,0.9569196389391531,0.19893057450004245,14.422898741054777,0.12874171814257526
748,车168,5.4532869599705975,8.744167433844673,731.5963811052949,658.931644814319
749,齐家装修,0.506876107808706,0.4445320058751989,0.9468763772375679,0.34571705771636413
750,Scedu,1.4841144382953644,1.7731029510498046,2.6448599375158395,3.1783651097556627
751,MiniWorld,65.81561582626836,89.89986349406995,17774.148944090284,46903.70082041915
752,Cocounion,0.4780191174514002,0.1703616030075971,3.9511430293630694,0.42150197102088244
753,Branch,0.2778265816824777,0.9390340566635131,0.32026620859873095,7.46619825518123
754,Verisign,0.06508326194655727,0.2313876921130765,0.02212619616325338,0.7912926892843126
755,51AiWan,32.38653832215529,13.516255434821634,6393.615915587848,706.2685690720278
756,站酷网,12.642363748242778,2.140958925088247,9156.809726922591,8.434551350761959
757,BlueKai,0.058198644154107394,0.044510841369628906,0.04578822762125251,0.009089915221490006
758,慧聪网,0.3353910446166992,0.9838951655796596,0.3974208702070077,3.7845202168142356
759,Criteo,0.1381430374948602,0.12061348939553285,0.06256165555162944,0.02971489853696337
760,Soyoung,25.378209229878014,31.225624699746408,33437.67387492788,9091.39773624431
761,2mdn,0.39310039651804957,0.5922953532292292,1.0428259010777032,1.371144391013735
762,Mixpanel,0.2649222952978952,0.5460370984570734,0.4125884691131815,0.8151213358831775
763,稻壳儿,6.948627716786152,10.718013893474232,368.9001766292499,307.0850608512072
764,UCloud云计算,5.188372866312663,1.2589355945587157,286.94706812110877,6.534688977084196
765,精硕科技,0.36584937250291977,0.2945848646618071,0.4737014072429981,0.08497922644931014
766,好贷,0.07333644356314592,0.2010897681826637,0.09511828822349896,0.30083017274655977
767,万流客,0.005525522761874729,0.0058679962158203125,6.399568644171948e-05,9.316800333035644e-05
768,MSN,3.197459639405175,1.3935654410000504,168.09971107133958,9.90874802277075
769,D1Xz,0.4807377661858405,0.7263793563842773,1.5930613962416864,1.0015550242639788
770,Pgyer,9.248612664780527,5.472386203828405,919.5722722970339,164.8266224833214
771,NaTieZhiTou,9.274522921134686,10.352333929024491,429.77071945861405,318.8947196639621
772,中华万年历,31.02770591296738,12.244802406855992,13671.27949362692,1571.5235701971685
773,110Wang,0.18019974339115727,0.24787202903202601,0.10045004309277031,0.13001007226483896
774,百度游戏助手,3.88735532059389,8.528435953201786,721.8872401626448,1029.271722865983
775,HanJuTV,44.178806931631904,16.94932570824256,4420.786504484998,561.1032231225829
776,三星集团,5.3782796119821485,9.194877185821532,296.6743588520122,1447.9702080895877
777,Minecraft,81.39118058434848,6.480466070629301,541379.0813793924,473.0776038326405
778,Ulike_Browsing,14.27917089883019,5.344560458742339,2253.1931640307844,576.1287936756121
779,磨基移动广告,1.1120884629333911,0.6018297937181261,10.059797204601123,4.3607529801835385
780,STongHuaShun,88.26547968122694,126.16053887071281,69137.81773560132,179716.7122737291
781,宜泊科技,2.0883379048314588,2.996400983710038,21.271405075179924,46.699596906809234
782,Cndzys,0.493974389701054,0.2958716844257556,6.341486259483615,0.3447388342982705
783,Liuxue86,0.2047727312360491,0.11483188470204671,0.27903719503454,0.015109624547258074
784,Syyx,14.214517579149843,7.180923626340669,6639.501347508296,253.10297623262957
785,返利网,7.308842658996582,3.802422142028809,551.88724784995,274.8994449144806
786,学而思网校,14.195431443298755,45.520573198795326,1610.1871631558681,19177.809987834586
787,什么值得买,52.64226659815362,1.314259910583496,185834.58188459676,12.783255989373028
788,爱卡汽车,4.203189168657575,2.6934383029029485,91.21946704324868,10.482239126947155
789,XianLiao,242.62489587920052,299.6007852753003,346287.8325273363,323535.36436464643
790,兴业银行,11.326560802287883,6.954324138407805,737.0047094501609,216.48038678654305
791,APP林子,0.30312414686809214,0.04199529463245023,5.267107712949258,0.037970085288881926
792,MiDuReader,81.6277792943667,65.28417975561959,67648.39413130717,20538.717345610312
793,WeiXinDuShu,55.46806413231167,11.865105575985378,102627.73776321014,659.6775626659156
794,Scydo,0.028549493836962488,0.01481972242656507,0.006276644125129935,0.00016791149480537733
795,Suishenyun,12.31119409987801,1.3843296595982142,2225.6681188108328,3.948804956044486
796,Ktvme,6.782081439846852,14.335464735288877,102.66278334044563,908.1324002232762
797,小天才,41.18898685828789,22.0897815823555,25813.836839929798,2952.3010662192614
798,家庭医生,0.9572137144745373,1.455293231540256,6.308854880087839,7.194299046650356
799,健客网,6.4931190490722654,0.4969113314593279,3951.7793124557325,0.6442539832149465
800,点点虫,0.2951194635078089,0.14174689417300018,0.2775875532135447,0.09168692406991827
801,星座屋,1.5699274063110351,1.367916186650594,7.102528851078927,5.153639303555154
802,驾考宝典,12.135705987284005,2.80513425554548,2136.4803943186093,52.67246334805103
803,宝马官网,9.401687471885381,5.878675493700751,364.1891411247963,71.52983241029698
804,掌酷,27.28055608734604,24.586837328397312,12109.83497560278,7346.585133681934
805,天气通,3.9636712785977037,3.2578377496628534,188.07070979921323,68.62047406396843
806,小猿搜题,10.82139746822528,11.308630534580775,1221.194629056099,1472.7962372966613
807,QQ麻将,1.3574461467930528,0.47974923253059387,98.41121702785607,0.9344475515285913
808,美食天下,1.8378798239158862,5.237231558019465,45.87967878474918,427.9621040231248
809,澎湃新闻,16.76241228580475,1.4475982048932243,19412.220531678784,32.93069924539267
810,律师365,0.597891108194987,0.6605174740155538,0.7376377265092097,1.0015573793123635
811,词典翻译金山词霸,5.7174886267954905,0.5672396146334134,429.4081790645268,0.6850661464143598
812,CITIC_DongKaKongJian,9.756553740250437,7.697177769844992,333.39184152017765,174.0924557820766
813,BaiShanYun,31.321305908373933,282.0400678846571,31570.706379918513,1050330.3503062201
814,3Gmimo,0.10631957886710999,0.11147701263427734,0.04371605932695307,0.0556284447139711
815,一起装修网,0.33440474420785904,0.9913174587747325,0.35295076565692307,14.091123295977912
816,Wordpress,1.3266190895667442,0.6746430169968378,38.524283413623984,1.8554497646352732
817,凡科登录管理平台,1.0267398478621144,2.0401550350767192,1.269843932934663,6.59718612211156
818,巴西沃尔玛购物网站,0.02132738242715092,0.013380830938165838,0.0006671865843032886,6.999513984625111e-05
819,俄罗斯网站Yandex,1.1253541636670756,0.6973057660189542,11.99408260382954,3.097383909522104
820,Gravatar,0.07810866732557281,0.043066732345088836,0.02624480092864069,0.004317537209227471
821,音悦台,1.981961344109207,0.10390697206769671,108.13033628164156,0.04010187462623268
822,IpApi,0.03875720407080462,0.01838272268121893,0.012034598584243213,0.0019996569263876452
823,华律网,0.32182116647368497,0.8076890655185865,0.3859365502417061,3.995688497049557
824,Liftoff,6.761712138935671,7.817786309026903,1386.3111251545022,974.3863107087833
825,缤客,1.3508844860529496,0.33974167505900066,18.210607133929045,0.8078886063000924
826,QingMang,9.187346347740718,0.131851593653361,681.3946200825952,0.01805134594291581
